20160905,05-09-2016,05,09,2016,14.851,15.212
20160906,06-09-2016,06,09,2016,14.88,15.234
20160907,07-09-2016,07,09,2016,14.9,15.253
20160908,08-09-2016,08,09,2016,14.909,15.27
20160909,09-09-2016,09,09,2016,14.893,15.247
20160912,12-09-2016,12,09,2016,14.876,15.226
20160913,13-09-2016,13,09,2016,14.931,15.291
20160914,14-09-2016,14,09,2016,14.879,15.237
20160915,15-09-2016,15,09,2016,14.905,15.258
20160916,16-09-2016,16,09,2016,14.986,15.341
20160919,19-09-2016,19,09,2016,14.99,15.349
20160920,20-09-2016,20,09,2016,15.017,15.371
20160921,21-09-2016,21,09,2016,15.003,15.354
20160922,22-09-2016,22,09,2016,15.025,15.375
20160923,23-09-2016,23,09,2016,15.017,15.374
20160926,26-09-2016,26,09,2016,15.073,15.427
20160927,27-09-2016,27,09,2016,15.088,15.447
20160928,28-09-2016,28,09,2016,15.165,15.524
20160929,29-09-2016,29,09,2016,15.232,15.591
20160930,30-09-2016,30,09,2016,15.139,15.487
20161003,03-10-2016,03,10,2016,15.065,15.418
20161004,04-10-2016,04,10,2016,15.074,15.431
20161005,05-10-2016,05,10,2016,15.068,15.421
20161006,06-10-2016,06,10,2016,15.095,15.444
20161007,07-10-2016,07,10,2016,15.088,15.443
20161011,11-10-2016,11,10,2016,15.065,15.425
20161012,12-10-2016,12,10,2016,15.003,15.357
20161013,13-10-2016,13,10,2016,14.995,15.351
20161014,14-10-2016,14,10,2016,15.016,15.369
20161017,17-10-2016,17,10,2016,15.065,15.427
20161018,18-10-2016,18,10,2016,15.066,15.425
20161019,19-10-2016,19,10,2016,15.07,15.422
20161020,20-10-2016,20,10,2016,15.042,15.399
20161021,21-10-2016,21,10,2016,15.029,15.373
20161024,24-10-2016,24,10,2016,14.972,15.331
20161025,25-10-2016,25,10,2016,15.062,15.419
20161026,26-10-2016,26,10,2016,15.067,15.426
20161027,27-10-2016,27,10,2016,15.059,15.417
20161028,28-10-2016,28,10,2016,15.065,15.417
20161031,31-10-2016,31,10,2016,15.046,15.401
20161101,01-11-2016,01,11,2016,14.994,15.348
20161102,02-11-2016,02,11,2016,14.947,15.302
20161103,03-11-2016,03,11,2016,14.974,15.324
20161104,04-11-2016,04,11,2016,14.936,15.282
20161107,07-11-2016,07,11,2016,14.884,15.234
20161108,08-11-2016,08,11,2016,14.879,15.229
20161109,09-11-2016,09,11,2016,14.806,15.159
20161110,10-11-2016,10,11,2016,14.927,15.282
20161111,11-11-2016,11,11,2016,15.13,15.483
20161114,14-11-2016,14,11,2016,15.432,15.791
20161115,15-11-2016,15,11,2016,15.373,15.73
20161116,16-11-2016,16,11,2016,15.371,15.726
20161117,17-11-2016,17,11,2016,15.324,15.679
20161118,18-11-2016,18,11,2016,15.33,15.685
20161121,21-11-2016,21,11,2016,15.288,15.632
20161122,22-11-2016,22,11,2016,15.315,15.663
20161123,23-11-2016,23,11,2016,15.388,15.75
20161124,24-11-2016,24,11,2016,15.419,15.762
20161125,25-11-2016,25,11,2016,15.397,15.751
20161129,29-11-2016,29,11,2016,15.52,15.879
20161130,30-11-2016,30,11,2016,15.734,16.1
20161201,01-12-2016,01,12,2016,15.728,16.095
20161202,02-12-2016,02,12,2016,15.74,16.102
20161205,05-12-2016,05,12,2016,15.763,16.123
20161206,06-12-2016,06,12,2016,15.771,16.131
20161207,07-12-2016,07,12,2016,15.832,16.188
20161212,12-12-2016,12,12,2016,15.915,16.278
20161213,13-12-2016,13,12,2016,15.865,16.224
20161214,14-12-2016,14,12,2016,15.824,16.17
20161215,15-12-2016,15,12,2016,15.852,16.215
